id,att_covid,att_vaccine,att_safety,demographic_age,demographic_income,demographic_education
3084,5.0,5.0,5.0,51,384048.3280456963,5
3085,5.0,5.0,4.0,48,3144779.0985350874,0
3086,5.0,5.0,5.0,33,2014264.9318504352,0
3087,5.0,5.0,4.0,55,2911366.754692044,3
3088,5.0,5.0,4.0,79,3498773.851913282,2
3089,5.0,4.0,5.0,34,127652.30888635626,2
3090,4.0,5.0,5.0,30,3695666.7820975697,5
3091,4.0,4.0,4.0,36,361085.1006934368,2
3092,5.0,5.0,5.0,34,1415270.205128397,3
3093,5.0,5.0,5.0,78,1390224.1617172705,1
3094,6.0,5.0,4.0,70,745296.5778064458,3
3095,5.0,5.0,5.0,36,876077.3937739475,3
3096,5.0,4.0,4.0,48,393825.3097545469,3
3097,5.0,5.0,5.0,64,260523.94909798604,5
3098,5.0,4.0,4.0,27,790708.8826730646,3
3099,5.0,5.0,4.0,46,2191917.847139352,3
3100,5.0,4.0,5.0,25,1326933.7445102886,1
3101,5.0,5.0,4.0,52,44770.916761998626,4
3102,5.0,5.0,4.0,28,1126134.0192023423,3
3103,5.0,5.0,5.0,51,1355616.9001799396,3
3104,5.0,5.0,5.0,80,1663641.5575754205,1
3105,5.0,4.0,4.0,47,1476603.555002583,3
3106,5.0,5.0,5.0,70,3521392.26960953,2
3107,5.0,4.0,5.0,43,1206538.8988250964,2
3108,5.0,5.0,4.0,50,926041.7948792832,4
3109,5.0,5.0,4.0,78,803403.2226838267,1
3110,5.0,5.0,5.0,29,225837.0363220291,4
3111,5.0,5.0,4.0,71,163437.2780685789,4
3112,4.0,5.0,5.0,57,3239458.711264566,2
3113,5.0,5.0,4.0,54,156251.7274587577,5
3114,5.0,5.0,4.0,70,935885.9439411615,2
3115,5.0,5.0,4.0,78,1128110.6477217635,0
3116,5.0,5.0,5.0,56,437068.9844439485,1
3117,4.0,5.0,4.0,28,2345628.125364219,2
3118,5.0,5.0,4.0,63,1799337.1012746517,3
3119,5.0,5.0,4.0,40,665101.1250957956,1
3120,5.0,5.0,4.0,29,248438.05477409775,2
3121,4.0,4.0,4.0,39,2473043.1499136137,4
3122,4.0,5.0,5.0,48,264125.62406853744,1
3123,5.0,5.0,5.0,76,1584804.4804535077,0
3124,5.0,4.0,5.0,42,919012.5041654846,4
3125,5.0,5.0,5.0,76,265215.0180545465,4
3126,4.0,5.0,5.0,46,925099.6805988882,0
3127,4.0,5.0,5.0,33,2274136.419283115,5
3128,5.0,4.0,4.0,64,619711.3920476399,0
3129,4.0,5.0,4.0,35,131872.64977823966,2
3130,5.0,4.0,5.0,37,3159030.0957181295,1
3131,5.0,4.0,5.0,66,1296985.0996927118,1
3132,4.0,5.0,5.0,44,2448458.831726471,4
3133,5.0,5.0,5.0,21,1102450.868251787,5
3134,5.0,5.0,5.0,48,3521979.490035267,2
3135,5.0,5.0,5.0,62,446561.5801594891,2
3136,5.0,5.0,5.0,72,2365644.7636025753,5
3137,4.0,5.0,4.0,24,2627574.5113831195,1
3138,5.0,5.0,4.0,72,138764.4411566824,0
3139,5.0,5.0,4.0,39,1796124.4228935686,1
3140,5.0,5.0,4.0,44,1010271.7220211399,2
3141,5.0,5.0,4.0,28,1622705.6332896417,2
3142,6.0,5.0,5.0,66,2548186.464738852,5
3143,5.0,6.0,4.0,69,2065521.0021562886,4
3144,5.0,5.0,5.0,39,12599.742785942002,5
3145,5.0,5.0,4.0,45,397608.9924171916,1
3146,5.0,5.0,4.0,60,103432.54905387011,5
3147,5.0,5.0,5.0,80,684276.6228065727,3
3148,5.0,4.0,4.0,27,385456.53249979496,3
3149,5.0,5.0,5.0,45,1764121.888750308,4
3150,5.0,5.0,5.0,50,1825444.0908476133,3
3151,5.0,5.0,5.0,39,65564.64118784743,4
3152,5.0,4.0,4.0,33,781635.4900610761,5
3153,5.0,5.0,5.0,76,615439.0211062377,5
3154,4.0,4.0,4.0,58,1598595.082306823,2
3155,5.0,5.0,5.0,38,1046287.0189265372,4
3156,4.0,5.0,4.0,75,727369.329869415,0
3157,5.0,5.0,5.0,71,43601.94078292023,4
3158,5.0,5.0,5.0,60,680665.1501178662,2
3159,5.0,5.0,4.0,24,774534.7931391916,2
3160,4.0,4.0,4.0,35,701606.633764073,3
3161,4.0,4.0,4.0,36,1854559.779546065,0
3162,5.0,5.0,4.0,79,1211681.8113361765,5
3163,5.0,5.0,5.0,48,3895069.341286282,4
3164,5.0,5.0,5.0,76,2348834.4474525834,5
3165,5.0,5.0,5.0,39,588962.4068535848,5
3166,5.0,4.0,4.0,76,3892065.81537521,1
3167,5.0,5.0,4.0,46,3305673.3769249553,2
3168,5.0,5.0,5.0,30,355748.1858890177,5
3169,4.0,5.0,5.0,66,709623.3460214629,4
3170,5.0,5.0,4.0,27,1294470.3959058928,3
3171,4.0,4.0,4.0,50,438325.161542461,1
3172,5.0,4.0,5.0,54,396097.7667422344,1
3173,5.0,5.0,5.0,74,917313.5465381127,2
3174,5.0,5.0,4.0,61,638230.1078615887,3
3175,5.0,5.0,4.0,64,302482.58977238706,2
3176,5.0,5.0,4.0,38,1757689.8320338402,5
3177,5.0,5.0,4.0,76,424973.4030271707,1
3178,4.0,5.0,4.0,37,10801.523560668436,1
3179,5.0,5.0,4.0,75,2037515.2985182337,1
3180,5.0,5.0,5.0,28,517653.676288935,0
3181,6.0,5.0,5.0,72,743245.6516998903,4
3182,5.0,4.0,4.0,31,210967.49666693003,2
3183,5.0,4.0,4.0,31,48693.83760400747,0
3184,5.0,5.0,4.0,23,1680067.1618362428,3
3185,5.0,5.0,4.0,75,151761.633498404,5
3186,5.0,4.0,5.0,27,2219640.023496998,3
3187,5.0,5.0,4.0,38,1162225.6792004993,0
3188,5.0,5.0,5.0,22,3226173.516722777,2
3189,5.0,4.0,4.0,51,387533.02030720084,0
3190,4.0,5.0,5.0,77,3211374.6878738403,4
3191,5.0,5.0,4.0,62,510122.4693267775,1
3192,5.0,5.0,5.0,45,1537295.9011680137,4
3193,4.0,4.0,4.0,48,259759.32696860438,4
3194,5.0,4.0,5.0,45,1122253.212590383,1
3195,4.0,5.0,5.0,22,1183424.1439356708,0
3196,5.0,4.0,5.0,68,3375115.8476107703,1
3197,5.0,5.0,5.0,60,307890.5746930788,2
3198,4.0,5.0,4.0,70,1156806.269275793,1
3199,5.0,5.0,5.0,58,197313.69701096235,2
3200,5.0,5.0,4.0,49,1289794.8232624456,0
3201,5.0,5.0,5.0,69,135795.14483796962,1
3202,5.0,5.0,5.0,33,424248.1847124191,2
3203,4.0,4.0,5.0,73,231344.47743571262,1
3204,5.0,5.0,4.0,61,237970.76571292043,3
3205,5.0,5.0,5.0,50,2749265.704459106,4
3206,5.0,5.0,5.0,45,447567.72592640546,5
3207,5.0,4.0,5.0,33,14684.377302953688,4
3208,4.0,5.0,5.0,36,2621565.3137631244,4
3209,5.0,5.0,4.0,57,1423671.213259639,0
3210,6.0,4.0,4.0,47,1150857.0241727794,4
3211,4.0,5.0,4.0,40,426019.80266983033,1
3212,4.0,5.0,4.0,28,2675614.1149388924,0
3213,5.0,6.0,4.0,54,3216447.417274756,3
3214,5.0,5.0,5.0,64,2381398.29857986,3
3215,5.0,5.0,5.0,39,431712.75377266004,3
3216,5.0,5.0,5.0,76,1410013.1147060108,5
3217,5.0,5.0,4.0,67,836992.6025428864,4
3218,4.0,5.0,5.0,43,1606191.7501998218,0
3219,5.0,5.0,5.0,36,2640553.5216701524,0
3220,5.0,5.0,5.0,42,9896.98818113116,3
3221,5.0,5.0,5.0,63,198947.05371080624,2
3222,5.0,5.0,5.0,38,1975016.5847449591,1
3223,4.0,5.0,4.0,30,620292.5691146938,3
3224,4.0,5.0,4.0,54,1269701.1158397358,1
3225,6.0,4.0,4.0,72,236572.73209212237,1
3226,5.0,5.0,5.0,72,2314574.011289428,4
3227,5.0,5.0,4.0,54,2416867.3753296477,2
3228,5.0,5.0,4.0,23,1055855.6742804542,1
3229,5.0,5.0,4.0,39,1063025.286830655,1
3230,5.0,5.0,5.0,75,2205139.71942572,1
3231,4.0,4.0,4.0,22,1306091.2799942053,1
3232,5.0,4.0,5.0,23,1913323.7880894917,1
3233,5.0,5.0,4.0,47,1909929.0778271537,5
3234,5.0,4.0,5.0,64,3489904.3048693603,2
3235,5.0,5.0,5.0,42,12527.06162670314,3
3236,4.0,5.0,5.0,33,3727958.0777645893,4
3237,5.0,5.0,5.0,64,1612947.2029946095,4
3238,5.0,4.0,5.0,32,13852.248486460605,4
3239,5.0,5.0,4.0,47,3796211.7785054226,1
3240,4.0,5.0,4.0,45,400204.89575772145,3
3241,4.0,4.0,5.0,27,936473.2651688595,4
3242,5.0,5.0,4.0,35,672677.3589300445,3
3243,5.0,6.0,5.0,52,2894905.5213788105,3
3244,5.0,5.0,5.0,52,3534736.8463244233,3
3245,5.0,6.0,5.0,69,3666432.346634099,2
3246,4.0,5.0,4.0,75,194481.1234510263,2
3247,5.0,5.0,5.0,32,235556.32011606876,5
3248,5.0,5.0,5.0,73,2433953.388843556,2
3249,4.0,5.0,4.0,40,129752.26928508499,2
3250,5.0,5.0,5.0,25,1442907.487423669,4
3251,5.0,5.0,5.0,62,3157129.869293307,2
3252,5.0,5.0,5.0,76,1095621.418003651,0
3253,5.0,4.0,4.0,64,3403682.2863779035,1
3254,5.0,4.0,4.0,33,1511520.0274263886,1
3255,5.0,4.0,5.0,60,378967.76448561874,1
3256,5.0,5.0,4.0,59,225764.3445686036,3
3257,5.0,4.0,4.0,64,918238.9602261204,3
3258,5.0,4.0,5.0,50,2638837.242752603,4
3259,5.0,5.0,5.0,45,4064265.7440753146,1
3260,5.0,5.0,4.0,74,60599.59413732274,4
3261,5.0,5.0,5.0,38,2798995.1671837294,2
3262,5.0,5.0,4.0,48,2939114.4231541646,4
3263,5.0,5.0,4.0,35,3114882.609508762,5
3264,4.0,5.0,4.0,45,442001.20215830754,3
3265,5.0,5.0,4.0,32,994422.5289042685,4
3266,5.0,5.0,5.0,79,2820145.747879993,4
3267,4.0,5.0,4.0,54,4047553.534611722,3
3268,5.0,5.0,4.0,71,1075848.030856148,0
3269,5.0,5.0,5.0,29,2400161.0918190656,5
3270,4.0,4.0,4.0,71,268808.53327370837,3
3271,5.0,5.0,4.0,59,990436.4016584128,3
3272,5.0,4.0,5.0,45,808053.9982995922,4
3273,5.0,5.0,4.0,34,870363.9024365323,1
3274,6.0,5.0,4.0,30,1188241.2858989916,4
3275,5.0,5.0,4.0,36,1956441.2454558623,2
3276,5.0,5.0,5.0,45,525985.9205820161,1
3277,4.0,5.0,5.0,38,2404190.8371456442,0
3278,5.0,5.0,4.0,22,709227.2179686566,0
3279,5.0,6.0,5.0,50,2477250.035077357,3
3280,5.0,5.0,5.0,41,754807.056778224,3
3281,4.0,5.0,5.0,65,361718.62686898647,4
3282,5.0,4.0,4.0,58,517225.9774520904,3
3283,5.0,4.0,5.0,53,1640287.4842377924,2
3284,5.0,4.0,4.0,66,312443.66561110347,2
3285,5.0,5.0,5.0,80,2320216.6391337784,1
3286,5.0,4.0,4.0,59,21289.10766791281,5
3287,5.0,5.0,4.0,32,1740235.8361205999,5
3288,5.0,5.0,5.0,45,173330.1247129304,2
3289,5.0,5.0,4.0,58,318306.46297179797,3
3290,5.0,5.0,4.0,57,2151341.4717354476,1
3291,4.0,4.0,4.0,40,2298386.699209256,3
3292,5.0,5.0,4.0,66,423834.86382772564,2
3293,5.0,5.0,4.0,73,735222.8093199547,0
3294,5.0,4.0,5.0,36,601106.3623658553,2
3295,5.0,5.0,5.0,46,1519555.4353955225,5
3296,5.0,5.0,4.0,46,609675.7669027464,5
3297,5.0,4.0,5.0,43,1206427.4556266358,5
3298,4.0,5.0,4.0,49,1580633.1837614628,1
3299,5.0,5.0,4.0,69,3277752.9282054496,1
3300,4.0,5.0,4.0,34,1762919.9427999554,4
3301,5.0,5.0,4.0,37,2485671.4488869905,2
3302,4.0,5.0,4.0,32,2590928.5187875093,3
3303,5.0,5.0,5.0,31,3691542.5932119032,2
3304,5.0,4.0,4.0,49,2846896.219961155,4
3305,5.0,5.0,5.0,46,331707.5816797066,3
3306,4.0,5.0,4.0,46,1497388.63721548,0
3307,5.0,5.0,5.0,55,616889.0942426486,4
3308,5.0,4.0,4.0,39,117826.62109146803,2
3309,5.0,4.0,5.0,77,2477805.3100594645,0
3310,5.0,5.0,5.0,80,2550281.23493269,3
3311,5.0,5.0,4.0,26,3554692.75253549,1
3312,5.0,5.0,5.0,35,1517157.979772002,2
3313,5.0,4.0,5.0,23,1572876.1622590942,4
3314,5.0,5.0,4.0,71,353003.1539426376,1
3315,5.0,5.0,4.0,58,743392.4906963441,0
3316,5.0,5.0,5.0,73,711463.4749539023,4
3317,5.0,5.0,4.0,68,4369307.902869804,2
3318,5.0,5.0,4.0,48,1352003.0819498475,4
3319,5.0,5.0,4.0,27,852041.4278809351,1
3320,5.0,4.0,5.0,71,2687523.692859213,3
3321,5.0,4.0,4.0,64,1066626.2145850314,2
3322,5.0,5.0,4.0,75,112518.50137587893,3
3323,4.0,4.0,4.0,37,2497646.8002216,0
3324,4.0,4.0,4.0,45,2721227.650267434,1
3325,5.0,5.0,5.0,73,3111268.774570508,1
3326,5.0,5.0,4.0,61,1038609.9121843345,4
3327,5.0,5.0,5.0,52,915627.1989746229,4
3328,4.0,5.0,5.0,37,1388552.5855370334,2
3329,5.0,5.0,4.0,59,1123215.1825615934,2
3330,5.0,4.0,5.0,24,1310556.1573829872,4
3331,5.0,5.0,5.0,57,2342220.6907539843,4
3332,5.0,4.0,5.0,73,848375.4508058272,3
3333,5.0,5.0,4.0,45,673232.1860032325,3
3334,4.0,5.0,4.0,25,472041.3711933058,3
3335,5.0,5.0,4.0,56,25946.60283600003,4
3336,4.0,4.0,4.0,39,113673.73475870468,3
3337,4.0,4.0,5.0,21,2736472.2190356506,1
3338,5.0,5.0,5.0,48,2965548.3933087513,1
3339,5.0,5.0,4.0,60,812893.0391398709,0
3340,4.0,5.0,5.0,23,103088.81876924858,4
3341,5.0,5.0,4.0,79,221917.2527246649,1
3342,4.0,5.0,4.0,31,1519105.7935792445,3
3343,4.0,5.0,4.0,44,4307986.12076333,3
3344,5.0,5.0,5.0,65,836034.3683586374,3
3345,5.0,5.0,4.0,64,221128.24257167985,5
3346,5.0,5.0,5.0,27,1560516.3835165491,3
3347,5.0,5.0,4.0,46,1947798.038331694,1
3348,4.0,5.0,5.0,47,4438379.504158637,3
3349,5.0,5.0,5.0,52,2979834.2983416747,1
3350,5.0,5.0,4.0,61,414146.0459402957,2
3351,5.0,4.0,5.0,27,1875677.2965614921,1
3352,5.0,5.0,4.0,78,617897.3649519975,1
3353,5.0,4.0,5.0,30,1919514.1457745612,1
3354,5.0,5.0,4.0,36,2325774.875709672,2
3355,5.0,5.0,5.0,66,365458.83145673916,2
3356,5.0,5.0,4.0,36,274869.32676736685,2
3357,5.0,5.0,4.0,53,50664.45246404206,2
3358,4.0,5.0,4.0,23,1317756.0097350776,0
3359,5.0,5.0,5.0,35,1128251.0646556925,2
3360,5.0,5.0,5.0,39,1911290.9317023896,2
3361,4.0,5.0,5.0,56,1125014.0737795767,1
3362,5.0,5.0,4.0,68,239078.98824194472,2
3363,5.0,5.0,4.0,29,889921.4905037034,4
3364,5.0,5.0,5.0,64,221986.31104546285,1
3365,5.0,5.0,4.0,34,86640.16663169849,1
3366,5.0,5.0,5.0,34,552554.8160696897,2
3367,5.0,5.0,5.0,56,1699636.9802184873,2
3368,5.0,5.0,5.0,47,2571778.901734443,5
3369,5.0,5.0,4.0,73,596749.6258645116,2
3370,5.0,5.0,4.0,57,15974.619775305233,4
3371,4.0,5.0,4.0,75,212836.5487417766,3
3372,5.0,5.0,4.0,36,2664768.493091326,2
3373,4.0,5.0,5.0,38,1771177.4383620603,0
3374,5.0,5.0,4.0,65,1273972.3395499652,1
3375,4.0,5.0,5.0,33,3089953.016161665,4
3376,5.0,5.0,5.0,70,28095.430005000144,5
3377,5.0,5.0,5.0,72,605622.7420528937,3
3378,5.0,5.0,5.0,73,2218657.399516243,3
3379,5.0,5.0,4.0,76,3311936.6402607188,2
3380,5.0,5.0,5.0,76,156817.04371126482,4
3381,5.0,5.0,5.0,40,2719258.2805322953,4
3382,4.0,4.0,4.0,41,2294415.375458187,2
3383,5.0,5.0,5.0,44,967898.1719463508,3
3384,5.0,5.0,5.0,47,3212302.9356073407,4
3385,5.0,4.0,4.0,50,184694.53975989702,4
3386,5.0,5.0,4.0,59,599431.7244734521,1
3387,4.0,5.0,4.0,42,1843107.9240533605,3
3388,5.0,5.0,4.0,38,2341887.9365477855,1
3389,5.0,5.0,5.0,55,2501167.739041846,2
3390,5.0,5.0,5.0,38,1867934.5282137273,2
3391,5.0,5.0,5.0,57,1276262.6574453206,3
3392,5.0,6.0,5.0,68,2102933.196198413,3
3393,5.0,5.0,4.0,70,971294.5490274078,1
3394,5.0,4.0,5.0,66,153760.26564808298,1
3395,5.0,5.0,5.0,52,1193384.5402680382,2
3396,5.0,5.0,5.0,32,2168494.45225563,3
3397,5.0,5.0,5.0,78,670498.0952148127,5
3398,5.0,5.0,4.0,68,1004026.6870595188,1
3399,5.0,4.0,5.0,55,163941.94923274152,2
3400,6.0,5.0,4.0,51,3061949.776517425,4
3401,5.0,4.0,4.0,68,435604.6553389265,2
3402,4.0,4.0,5.0,63,1267526.458624943,1
3403,4.0,5.0,4.0,28,1361074.5647589,0
3404,4.0,5.0,5.0,65,1884567.2022408189,5
3405,5.0,5.0,4.0,39,2449949.8508847663,1
3406,5.0,5.0,4.0,25,1022941.4006036785,3
3407,4.0,5.0,5.0,37,3182683.756482266,4
3408,4.0,5.0,5.0,26,2547259.5200186376,2
3409,5.0,4.0,5.0,28,2596544.141488601,2
3410,5.0,5.0,5.0,61,2290093.0372413867,0
3411,5.0,5.0,5.0,41,2651209.4147498584,1
3412,5.0,4.0,5.0,26,765827.2180761477,3
3413,5.0,5.0,4.0,55,783234.5886750891,1
3414,6.0,5.0,5.0,79,1605444.1566983263,4
3415,5.0,4.0,4.0,69,780069.3053359459,2
3416,5.0,5.0,5.0,54,1511905.1841081677,2
3417,5.0,5.0,4.0,39,420187.220187343,2
3418,4.0,5.0,4.0,25,2851472.509762478,4
3419,5.0,5.0,4.0,72,2044902.021520051,1
3420,4.0,4.0,4.0,66,592724.583896464,2
3421,5.0,5.0,4.0,60,766622.2823688418,0
3422,5.0,6.0,5.0,57,1453100.7612121338,2
3423,5.0,4.0,5.0,51,773052.4185754323,0
3424,5.0,5.0,4.0,53,2240380.98230944,0
3425,4.0,5.0,5.0,44,37771.21080815682,2
3426,5.0,5.0,4.0,52,4802152.1688210415,4
3427,5.0,4.0,5.0,23,396960.7885959464,2
3428,6.0,4.0,4.0,42,1393858.4260239755,3
3429,4.0,4.0,4.0,23,1219201.5447664917,1
3430,5.0,5.0,5.0,22,1783753.6817510107,4
3431,5.0,4.0,4.0,59,2691559.5132622086,3
3432,5.0,4.0,4.0,23,1460857.4279762548,0
3433,5.0,5.0,4.0,39,13748.682094119058,4
3434,5.0,5.0,4.0,75,220015.4319506098,2
3435,5.0,5.0,4.0,59,59949.753904780526,2
3436,5.0,5.0,5.0,24,1220037.0524254795,2
3437,5.0,5.0,5.0,58,206817.23331782976,0
3438,5.0,5.0,5.0,66,379053.79636143154,3
3439,5.0,5.0,5.0,29,734445.5062214605,2
3440,4.0,5.0,4.0,43,1807537.3696844422,0
3441,5.0,5.0,4.0,77,841227.2975553436,1
3442,4.0,4.0,5.0,25,853492.0592689654,2
3443,4.0,5.0,4.0,30,138121.80726165968,2
3444,5.0,5.0,4.0,46,145259.51332764188,3
3445,5.0,5.0,5.0,50,1158428.2961969282,3
3446,5.0,5.0,4.0,71,928079.4712865597,3
3447,5.0,4.0,4.0,37,1705510.3281237688,3
3448,4.0,4.0,4.0,26,1384474.7359263664,2
3449,5.0,4.0,4.0,56,318435.53890458785,2
3450,5.0,6.0,5.0,51,3626891.90074925,4
3451,4.0,5.0,5.0,25,2466069.9928703383,1
3452,5.0,5.0,5.0,27,1314214.5898060326,4
3453,5.0,4.0,5.0,27,2146906.3190588662,4
3454,5.0,5.0,4.0,51,9205.95881150843,3
3455,4.0,5.0,5.0,27,829130.8632601458,4
3456,5.0,5.0,4.0,28,1407549.1970505111,4
3457,5.0,5.0,5.0,32,1948824.51065018,4
3458,4.0,5.0,4.0,55,274224.31534931844,1
3459,5.0,5.0,5.0,48,620344.6712358013,2
3460,5.0,4.0,4.0,64,1248959.5186735387,4
3461,5.0,5.0,6.0,33,1755134.8047177284,3
3462,5.0,5.0,5.0,65,585557.5625986475,2
3463,5.0,5.0,5.0,62,1004877.0123273531,4
3464,4.0,5.0,4.0,35,1157256.292773271,3
3465,4.0,5.0,4.0,52,404994.55722334044,2
3466,5.0,5.0,4.0,42,2288549.6120825224,2
3467,4.0,4.0,4.0,26,1391754.919731361,0
3468,5.0,5.0,4.0,74,2168680.347187754,0
3469,5.0,4.0,5.0,43,99495.63950012563,3
3470,5.0,5.0,4.0,66,1118820.0946392135,2
3471,5.0,5.0,4.0,65,748192.4826049091,3
3472,5.0,5.0,4.0,72,313928.43854388007,4
3473,5.0,4.0,5.0,41,3241719.4413726856,1
3474,5.0,5.0,5.0,46,1026562.7026154717,2
3475,5.0,5.0,4.0,66,1816225.8530469576,3
3476,6.0,5.0,4.0,79,1379524.7323682979,2
3477,5.0,5.0,5.0,56,272513.720383078,5
3478,4.0,5.0,4.0,49,873314.0784981985,2
3479,5.0,5.0,4.0,63,1457734.8142916101,3
3480,5.0,4.0,5.0,47,2426502.042752129,2
3481,5.0,5.0,4.0,67,2381181.5790164163,1
3482,5.0,5.0,5.0,58,1562891.2785442688,3
3483,5.0,4.0,5.0,44,535657.8152929809,1
3484,4.0,5.0,5.0,73,1329988.5750774632,0
3485,5.0,5.0,5.0,56,44090.691101251745,0
3486,5.0,5.0,4.0,49,1003105.318061146,2
3487,4.0,5.0,5.0,27,1458455.727469901,5
3488,5.0,5.0,5.0,77,2558817.54043489,2
3489,5.0,5.0,5.0,75,1238398.7881414809,2
3490,5.0,5.0,4.0,54,2160455.5167893837,2
3491,5.0,5.0,5.0,75,95254.18300526222,2
3492,5.0,5.0,4.0,45,2448446.858130028,4
3493,5.0,5.0,4.0,58,2132649.79247993,1
3494,5.0,5.0,5.0,33,308366.783110281,3
3495,5.0,4.0,5.0,37,696139.2991174608,2
3496,5.0,4.0,4.0,26,84883.9601950857,2
3497,5.0,4.0,4.0,28,2528332.7633650764,3
3498,5.0,5.0,4.0,80,1043047.9441245727,1
3499,5.0,5.0,5.0,69,1814386.4388150754,1
3500,5.0,5.0,4.0,25,337777.0752921966,1
3501,5.0,5.0,5.0,42,1226643.0875776196,5
3502,5.0,4.0,4.0,53,1964218.232149068,0
3503,5.0,4.0,5.0,66,2568746.5892648688,2
3504,5.0,5.0,5.0,43,748179.6851071798,0
3505,5.0,5.0,4.0,71,606025.2816133971,4
3506,5.0,4.0,4.0,39,2263996.6464351,1
3507,5.0,5.0,5.0,62,493244.3585247176,2
3508,4.0,5.0,4.0,25,1305658.3079388272,2
3509,6.0,4.0,5.0,60,672167.8134902787,3
3510,5.0,5.0,4.0,75,1432866.1378115504,5
3511,5.0,5.0,4.0,38,44457.526582684644,4
3512,4.0,5.0,5.0,32,198157.07995509135,4
3513,5.0,5.0,4.0,41,1446658.4773435288,3
3514,4.0,5.0,5.0,30,665234.204930552,3
3515,4.0,4.0,4.0,24,909288.760791237,3
3516,4.0,4.0,4.0,49,1508072.3922349531,4
3517,5.0,4.0,5.0,26,1145507.5748332795,1
3518,5.0,5.0,4.0,61,1571754.7622888617,1
3519,5.0,5.0,4.0,22,2936137.2136873445,1
3520,5.0,5.0,5.0,31,2040870.970610924,3
3521,5.0,4.0,4.0,48,2015988.661198711,2
3522,4.0,5.0,5.0,34,867410.9812121872,3
3523,5.0,5.0,4.0,46,368470.48096252774,2
3524,5.0,4.0,4.0,47,607354.4422048305,0
3525,5.0,4.0,4.0,46,680243.9088364809,5
3526,5.0,5.0,5.0,63,1996240.264403155,5
3527,4.0,5.0,5.0,44,1511654.5201006127,4
3528,5.0,5.0,5.0,30,3774929.967738419,1
3529,5.0,4.0,5.0,72,1580651.4692814162,0
3530,5.0,4.0,4.0,38,1310482.1880259165,0
3531,5.0,5.0,5.0,67,2069929.043068088,1
3532,5.0,5.0,5.0,75,1326947.9641879294,2
3533,5.0,5.0,5.0,49,3401993.2628597766,1
3534,5.0,5.0,5.0,64,1380826.3278903826,5
3535,5.0,6.0,5.0,59,1206941.3220522602,1
3536,5.0,4.0,5.0,56,837316.1265366491,1
3537,5.0,5.0,5.0,70,974420.2500744148,1
3538,5.0,5.0,5.0,77,4255823.451776831,4
3539,5.0,5.0,5.0,50,3021514.132567633,3
3540,5.0,5.0,5.0,67,2066331.2816927293,2
3541,5.0,5.0,4.0,70,893810.8897388208,1
3542,5.0,4.0,4.0,27,540127.3987039417,2
3543,4.0,4.0,4.0,48,142230.638111826,0
3544,5.0,5.0,5.0,36,290560.10661228705,0
3545,5.0,6.0,5.0,60,360485.4986499512,1
3546,4.0,5.0,5.0,34,904753.7141108885,1
3547,5.0,5.0,5.0,33,1650806.4897583863,1
3548,4.0,5.0,5.0,70,108924.10559422582,0
3549,5.0,5.0,5.0,78,2263718.3014709335,4
3550,4.0,5.0,4.0,45,1708542.3599915595,3
3551,4.0,5.0,4.0,47,113723.18978797202,1
3552,4.0,5.0,4.0,42,902222.862805096,2
3553,5.0,5.0,4.0,65,2225618.025067434,4
3554,5.0,5.0,4.0,26,3705241.9556062515,4
3555,5.0,5.0,4.0,66,41636.74371194581,0
3556,4.0,5.0,4.0,49,822146.1189799429,4
3557,5.0,5.0,4.0,27,3543768.9797302317,2
3558,5.0,5.0,5.0,62,1881065.891876876,1
3559,4.0,6.0,4.0,79,499061.01085000596,1
3560,5.0,5.0,4.0,43,215990.0575498519,2
3561,4.0,5.0,4.0,43,801604.5290931395,4
3562,5.0,5.0,4.0,72,532576.5847529568,2
3563,5.0,4.0,4.0,74,674959.8730858408,1
3564,5.0,5.0,4.0,45,1205926.914130394,3
3565,5.0,5.0,5.0,27,2626102.9926491906,2
3566,5.0,5.0,4.0,68,605362.798904584,2
3567,5.0,5.0,5.0,68,4537521.442751889,3
3568,5.0,5.0,5.0,27,18508.628555916617,5
3569,5.0,4.0,5.0,27,3572736.6425523246,2
3570,5.0,5.0,4.0,38,198292.87887654424,2
3571,5.0,5.0,4.0,73,575932.7893062654,5
3572,5.0,5.0,5.0,32,128025.13151486061,2
3573,5.0,4.0,5.0,44,708171.4311701581,3
3574,5.0,4.0,5.0,24,1595947.7836172008,1
3575,4.0,5.0,4.0,26,1039450.3564709984,2
3576,5.0,5.0,4.0,70,778788.3417740377,1
3577,5.0,5.0,5.0,73,3869069.748827143,1
3578,5.0,4.0,5.0,70,2375114.329342634,3
3579,5.0,4.0,5.0,33,378232.76466811326,4
3580,4.0,4.0,4.0,28,2387400.067122131,2
3581,5.0,5.0,5.0,64,1116440.3536196116,4
3582,5.0,5.0,5.0,35,480068.27209169435,4
3583,5.0,5.0,5.0,65,2518027.2302378286,1
3584,5.0,5.0,4.0,77,94657.7821439476,3
3585,5.0,4.0,5.0,26,2952435.9224387626,1
3586,5.0,5.0,5.0,65,2066494.4099248438,3
3587,5.0,5.0,5.0,33,100690.08293911941,5
3588,4.0,5.0,5.0,22,1286767.7454980032,2
3589,5.0,5.0,5.0,73,138402.1218923348,2
3590,5.0,4.0,4.0,39,644267.6871329134,1
3591,4.0,5.0,4.0,29,80608.34423924024,4
3592,5.0,5.0,5.0,68,2802998.2844882994,3
3593,5.0,4.0,5.0,66,1374715.3695040282,4
